District,Block,Gram_Panchayat,Latitude,Longitude
BHIWANI,BAWANI KHERA,Bohal,28.9579801,76.0369011
BHIWANI,BAWANI KHERA,Chortapur,28.9579801,76.0369011
BHIWANI,BAWANI KHERA,Dhani Kushal,28.9579801,76.0369011
BHIWANI,BAWANI KHERA,Durjanpur,29.0389522,76.0036573
BHIWANI,BAWANI KHERA,Jamalpur,28.9617956,75.9568209
BHIWANI,BAWANI KHERA,Jeeta Kheri,28.9579801,76.0369011
BHIWANI,BAWANI KHERA,Kheri Daulatpur,28.9579801,76.0369011
BHIWANI,BAWANI KHERA,Kirawar,28.9579801,76.0369011
BHIWANI,BAWANI KHERA,Kungar,29.0062241,76.0925432
BHIWANI,BAWANI KHERA,Kungar Chhota Pana,28.9579801,76.0369011
BHIWANI,BAWANI KHERA,Lohari Jatu,28.9579801,76.0369011
BHIWANI,BAWANI KHERA,Milakpur,28.9579801,76.0369011
BHIWANI,BAWANI KHERA,Paposa,28.9758444,75.9801779
BHIWANI,BAWANI KHERA,Pur,28.9515074,76.0906396
BHIWANI,BAWANI KHERA,Ramupura,28.9579801,76.0369011
BHIWANI,BAWANI KHERA,Ratera,28.9579801,76.0369011
BHIWANI,BAWANI KHERA,Rohnat,29.0093753,75.915342
BHIWANI,BAWANI KHERA,Sikanderpur,28.9579801,76.0369011
BHIWANI,BAWANI KHERA,Sippar,28.9579801,76.0369011
BHIWANI,BAWANI KHERA,Siwana,29.0058905,76.0590403
BHIWANI,BAWANI KHERA,Siwara,28.972275,76.1014035
BHIWANI,BAWANI KHERA,Sui,28.8694454,76.0821206
BHIWANI,BAWANI KHERA,Sukhpura,28.9579801,76.0369011
BHIWANI,BAWANI KHERA,Sumra Khera,28.9579801,76.0369011
BHIWANI,BEHAL,Behal,,
BHIWANI,BEHAL,Bairan,,
BHIWANI,BEHAL,Bidhnoi,,
BHIWANI,BEHAL,Budheri,,
BHIWANI,BEHAL,Chahar Kalan,,
BHIWANI,BEHAL,Chahar Khurd,,
BHIWANI,BEHAL,Gokalpura,,
BHIWANI,BEHAL,Gopalwas,,
BHIWANI,BEHAL,Hariyawas,,
BHIWANI,BEHAL,Kasni Kalan,,
BHIWANI,BEHAL,Kasni Khurd,,
BHIWANI,BEHAL,Ladawas,,
BHIWANI,BEHAL,Mandholi Kalan,,
BHIWANI,BEHAL,Nangal,,
BHIWANI,BEHAL,Noonsar,,
BHIWANI,BEHAL,Obra,,
BHIWANI,BEHAL,Paju,,
BHIWANI,BEHAL,Patwan,,
BHIWANI,BEHAL,Sheharyarpur,,
BHIWANI,BEHAL,Salempur,,
BHIWANI,BEHAL,Surpura Kalan,,
BHIWANI,BEHAL,Serla,,
BHIWANI,BEHAL,Sidhanwa,,
BHIWANI,BEHAL,Sirsi,,
BHIWANI,BEHAL,Sorda Jadid,,
BHIWANI,BEHAL,Sorda Kadim,,
BHIWANI,BEHAL,Sudhiwas,,
BHIWANI,BEHAL,Surpura Khurd,,
BHIWANI,BHIWANI,Asalwas Dubia,28.7931703,76.1391283
BHIWANI,BHIWANI,Ajitpur,28.7931703,76.1391283
BHIWANI,BHIWANI,Asalwas Marhata,28.7931703,76.1391283
BHIWANI,BHIWANI,Azad Nagar,28.7931703,76.1391283
BHIWANI,BHIWANI,Badala,28.7931703,76.1391283
BHIWANI,BHIWANI,Badesra,28.7931703,76.1391283
BHIWANI,BHIWANI,Bamla-1,28.8065872,76.2452926
BHIWANI,BHIWANI,Bamla-2,28.8065872,76.2452926
BHIWANI,BHIWANI,Bapora,28.8178213,76.0671498
BHIWANI,BHIWANI,Bhakhra,28.7931703,76.1391283
BHIWANI,BHIWANI,Biran,28.8325594,76.0092512
BHIWANI,BHIWANI,Chang,28.8808942,76.2427528
BHIWANI,BHIWANI,Devsar,28.7619649,76.0878112
BHIWANI,BHIWANI,Dhanana-1,28.9353945,76.1635079
BHIWANI,BHIWANI,Dhanana-2,28.9353945,76.1635079
BHIWANI,BHIWANI,Dhanana-3,28.9353945,76.1635079
BHIWANI,BHIWANI,Dhani Brahamanan,28.7931703,76.1391283
BHIWANI,TOSHAM,Dhani Biran,28.7799405,75.8282639
BHIWANI,BHIWANI,Dhani Chang,28.7931703,76.1391283
BHIWANI,BHIWANI,Dhana Ladanpur,28.7500061,76.1667043
BHIWANI,BHIWANI,Dhani Hursukh,28.7931703,76.1391283
BHIWANI,BHIWANI,Dhana Narsan,28.7387154,76.1516466
BHIWANI,BHIWANI,Dhareru,28.7365711,76.2279697
BHIWANI,BHIWANI,Dhirana Kalan,28.7373419,76.1059618
BHIWANI,BHIWANI,Dhirana Majra Devsar,28.7931703,76.1391283
BHIWANI,BHIWANI,Dinod,28.7932045,76.0502134
BHIWANI,BHIWANI,Phoolpura,28.7931703,76.1391283
BHIWANI,BHIWANI,Goripur,28.7931703,76.1391283
BHIWANI,BHIWANI,Ghuskani,28.8728845,76.1574853
BHIWANI,BHIWANI,Golpura,28.7931703,76.1391283
BHIWANI,BHIWANI,Gujrani,28.8495813,76.1740748
BHIWANI,BHIWANI,Haluwas,28.7931703,76.1391283
BHIWANI,BHIWANI,Haluwas Majra Devsar,28.7931703,76.1391283
BHIWANI,BHIWANI,Haripur,28.7931703,76.1391283
BHIWANI,BHIWANI,Jatai,28.9657123,76.184723
BHIWANI,BHIWANI,Jharwai,28.7931703,76.1391283
BHIWANI,BHIWANI,Kaluwas,28.8236093,76.1758195
BHIWANI,BHIWANI,Kalinga Pana Amru,28.7931703,76.1391283
BHIWANI,BHIWANI,Kalinga Pana Raju,28.7931703,76.1391283
BHIWANI,BHIWANI,Kalinga Panu Sawai,28.7931703,76.1391283
BHIWANI,BHIWANI,Kayla,28.7931703,76.1391283
BHIWANI,BHIWANI,Kharak Kalan,28.825215,76.316391
BHIWANI,BHIWANI,Kharak Khurd,28.7931703,76.1391283
BHIWANI,BHIWANI,Kitlana,28.6996392,76.1981496
BHIWANI,BHIWANI,Kohar,28.7624324,76.0070791
BHIWANI,BHIWANI,Kount,28.7931703,76.1391283
BHIWANI,BHIWANI,Madhmadhvi,28.7931703,76.1391283
BHIWANI,BHIWANI,Mandhana,28.9128213,76.1147131
BHIWANI,BHIWANI,Manheru,28.7005297,76.2034
BHIWANI,BHIWANI,Mitathal,28.881972,76.1826028
BHIWANI,BHIWANI,Mundhal Kalan,28.9992587,76.200083
BHIWANI,BHIWANI,Mundhal Khurd,29.0201214,76.1743759
BHIWANI,BHIWANI,Nandgaon,28.6764071,76.1134225
BHIWANI,BHIWANI,Nangal,28.7931703,76.1391283
BHIWANI,BHIWANI,Nangla,28.7931703,76.1391283
BHIWANI,BHIWANI,Nathuwas,28.8166218,76.1838396
BHIWANI,BHIWANI,Naurangabad,28.8023502,76.2312557
BHIWANI,BHIWANI,Nawa,28.7931703,76.1391283
BHIWANI,BHIWANI,Neemriwali,28.7931703,76.1391283
BHIWANI,BHIWANI,Ninan,28.7971452,76.1809234
BHIWANI,BHIWANI,Pehladgarh,28.7931703,76.1391283
BHIWANI,BHIWANI,Paluwas,28.7931703,76.1391283
BHIWANI,BHIWANI,Patharwali,28.7931703,76.1391283
BHIWANI,BHIWANI,Prem Nagar,28.7931703,76.1391283
BHIWANI,BHIWANI,Puranpura,28.7931703,76.1391283
BHIWANI,BHIWANI,Rajgarh,28.7931703,76.1391283
BHIWANI,BHIWANI,Rajpura Kharkari,28.7931703,76.1391283
BHIWANI,BHIWANI,Rewari Khera,28.7931703,76.1391283
BHIWANI,BHIWANI,Roopgarh,28.7931703,76.1391283
BHIWANI,BHIWANI,Sai,28.815146,76.1391413
BHIWANI,BHIWANI,Sanga,28.7931703,76.1391283
BHIWANI,BHIWANI,Sarsa Ghogra,28.7931703,76.1391283
BHIWANI,BHIWANI,Talu,28.9776458,76.1429883
BHIWANI,BHIWANI,Tigrana,28.8633663,76.1386759
BHIWANI,BHIWANI,Umrawat,28.7692445,76.1847617
CHARKI DADRI,BAUND,Achina,,
CHARKI DADRI,BAUND,Bass,,
CHARKI DADRI,BAUND,Bhageshwari,,
CHARKI DADRI,CHARKHI DADRI,Bhagvi,,
CHARKI DADRI,CHARKHI DADRI,Bigova,,
CHARKI DADRI,BAUND,Baund Kalan,,
CHARKI DADRI,BAUND,Baund Khurd,,
CHARKI DADRI,CHARKHI DADRI,Dhani Phogat,,
CHARKI DADRI,CHARKHI DADRI,Ghasola,,
CHARKI DADRI,CHARKHI DADRI,Gothra,,
CHARKI DADRI,BAUND,Hindol,,
CHARKI DADRI,CHARKHI DADRI,Imlota,,
CHARKI DADRI,BAUND,Jaishri,,
CHARKI DADRI,BAUND,Jhinjhar,,
CHARKI DADRI,BAUND,Kamod,,
CHARKI DADRI,CHARKHI DADRI,Kanheti,,
CHARKI DADRI,BAUND,Kasni,,
CHARKI DADRI,CHARKHI DADRI,Khatiwas,,
CHARKI DADRI,CHARKHI DADRI,Kheri Sanwal,,
CHARKI DADRI,BAUND,Kohlawas,,
CHARKI DADRI,BAUND,Lamba,,
CHARKI DADRI,CHARKHI DADRI,Loharwara,,
CHARKI DADRI,CHARKHI DADRI,Mehrana,,
CHARKI DADRI,CHARKHI DADRI,Makrana,,
CHARKI DADRI,CHARKHI DADRI,Makrani,,
CHARKI DADRI,BAUND,Malkosh,,
CHARKI DADRI,BAUND,Mirch,,
CHARKI DADRI,BAUND,Misri,,
CHARKI DADRI,CHARKHI DADRI,Mori,,
CHARKI DADRI,CHARKHI DADRI,Morwala,,
CHARKI DADRI,CHARKHI DADRI,Nimli,,
CHARKI DADRI,BAUND,Nimri,,
CHARKI DADRI,CHARKHI DADRI,Patuwas,,
CHARKI DADRI,BAUND,Phogat,,
CHARKI DADRI,CHARKHI DADRI,Ramnagar Kapoori,,
CHARKI DADRI,BAUND,Ranila,,
CHARKI DADRI,BAUND,Rankoli,,
CHARKI DADRI,CHARKHI DADRI,Rawaldhi,,
CHARKI DADRI,CHARKHI DADRI,Samaspur,,
CHARKI DADRI,BAUND,Sanjarwas,,
CHARKI DADRI,BAUND,Sankrod,,
CHARKI DADRI,CHARKHI DADRI,Santokhpura,,
CHARKI DADRI,BAUND,Sanwar,,
CHARKI DADRI,CHARKHI DADRI,Santor,,
CHARKI DADRI,BAUND,Sonf,,
CHARKI DADRI,CHARKHI DADRI,Tikan Kalan,,
CHARKI DADRI,BAUND,Uun,,
CHARKI DADRI,JHOJHU,Abidpura,,
CHARKI DADRI,CHARKHI DADRI,Akhtiyarpura,,
CHARKI DADRI,JHOJHU,Asawari,,
CHARKI DADRI,CHARKHI DADRI,Atela Kalan,,
CHARKI DADRI,CHARKHI DADRI,Atela Khurd,,
CHARKI DADRI,CHARKHI DADRI,Atela Naya,,
CHARKI DADRI,JHOJHU,Badal,,
CHARKI DADRI,JHOJHU,Badhwana,,
CHARKI DADRI,JHOJHU,Balali,,
CHARKI DADRI,CHARKHI DADRI,Balkara,,
CHARKI DADRI,JHOJHU,Balrod,,
CHARKI DADRI,CHARKHI DADRI,Barsana,,
CHARKI DADRI,JHOJHU,Bijna,,
CHARKI DADRI,CHARKHI DADRI,Birhi Kalan,,
CHARKI DADRI,JHOJHU,Changrod,,
CHARKI DADRI,JHOJHU,Chandeni,,
CHARKI DADRI,CHARKHI DADRI,Charkhi,,
CHARKI DADRI,CHARKHI DADRI,Chhapar,,
CHARKI DADRI,JHOJHU,Chiriya,,
CHARKI DADRI,JHOJHU,Datoli,,
CHARKI DADRI,JHOJHU,Dadhi Bana,,
CHARKI DADRI,JHOJHU,Dadhi Chhillar,,
CHARKI DADRI,CHARKHI DADRI,Ghikara,,
CHARKI DADRI,CHARKHI DADRI,Dohki,,
CHARKI DADRI,JHOJHU,Dudhwa,,
CHARKI DADRI,CHARKHI DADRI,Fatehgarh,,
CHARKI DADRI,JHOJHU,Gokal,,
CHARKI DADRI,JHOJHU,Gudana,,
CHARKI DADRI,JHOJHU,Jawa,,
CHARKI DADRI,JHOJHU,Jhojhu Kalan,,
CHARKI DADRI,JHOJHU,Jhojhu Khurd,,
CHARKI DADRI,JHOJHU,Kalali,,
CHARKI DADRI,JHOJHU,Kaliyana,,
CHARKI DADRI,CHARKHI DADRI,Kheri Battar,,
CHARKI DADRI,CHARKHI DADRI,Kheri Bura,,
CHARKI DADRI,JHOJHU,Mandola,,
CHARKI DADRI,JHOJHU,Mandoli,,
CHARKI DADRI,CHARKHI DADRI,Mankawas,,
CHARKI DADRI,CHARKHI DADRI,Narsinghwas,,
CHARKI DADRI,JHOJHU,Norngawas Jattan,,
CHARKI DADRI,JHOJHU,Norngawas Rajputan,,
CHARKI DADRI,JHOJHU,Noswa,,
CHARKI DADRI,CHARKHI DADRI,Paintawas Kalan,,
CHARKI DADRI,CHARKHI DADRI,Paintawas Khurd,,
CHARKI DADRI,JHOJHU,Palri,,
CHARKI DADRI,CHARKHI DADRI,Pandwan,,
CHARKI DADRI,JHOJHU,Ramalwas,,
CHARKI DADRI,CHARKHI DADRI,Rasiwas,,
CHARKI DADRI,CHARKHI DADRI,Sahuwas,,
CHARKI DADRI,CHARKHI DADRI,Sarangpur,,
CHARKI DADRI,JHOJHU,Shishwala,,
CHARKI DADRI,JHOJHU,Tiwala,,
BHIWANI,KAIRU,Babarwas,28.6964354,75.8815322
BHIWANI,KAIRU,Bhangarh,28.6964354,75.8815322
BHIWANI,KAIRU,Bijlanawas,28.6964354,75.8815322
BHIWANI,KAIRU,Chandawas,28.6964354,75.8815322
BHIWANI,KAIRU,Dhab Dhani,28.6964354,75.8815322
BHIWANI,KAIRU,Dhanger,28.6964354,75.8815322
BHIWANI,KAIRU,Devrala,28.6964354,75.8815322
BHIWANI,KAIRU,Dharwanbass,28.6964354,75.8815322
BHIWANI,KAIRU,Golagarh,28.6964354,75.8815322
BHIWANI,KAIRU,Hetampura,28.6964354,75.8815322
BHIWANI,KAIRU,Indiwali,28.6964354,75.8815322
BHIWANI,KAIRU,Jitwanbass,28.6964354,75.8815322
BHIWANI,KAIRU,Jui Bichli,28.6964354,75.8815322
BHIWANI,KAIRU,Jui Kalan,28.6964354,75.8815322
BHIWANI,KAIRU,Jui Khurd,28.6964354,75.8815322
BHIWANI,KAIRU,Kairu-1,28.6964354,75.8815322
BHIWANI,KAIRU,Kairu-2,28.6964354,75.8815322
BHIWANI,KAIRU,Khairpura,28.6964354,75.8815322
BHIWANI,KAIRU,Khaparwas,28.6964354,75.8815322
BHIWANI,KAIRU,Khariyawas,28.6964354,75.8815322
BHIWANI,KAIRU,Keharpur,28.6964354,75.8815322
BHIWANI,KAIRU,Kusumbhi,28.6964354,75.8815322
BHIWANI,KAIRU,Ladiawali,28.6964354,75.8815322
BHIWANI,KAIRU,Lalawas,28.6964354,75.8815322
BHIWANI,KAIRU,Legha Hetwan,28.6964354,75.8815322
BHIWANI,KAIRU,Lohani,28.6964354,75.8815322
BHIWANI,KAIRU,Malwas Devsar,28.6964354,75.8815322
BHIWANI,KAIRU,Malwas Kohar,28.6964354,75.8815322
BHIWANI,KAIRU,Mansarwass,28.6964354,75.8815322
BHIWANI,KAIRU,Pohkarwas,28.6964354,75.8815322
BHIWANI,KAIRU,Simliwas,28.6964354,75.8815322
BHIWANI,KAIRU,Sungerpur,28.6964354,75.8815322
BHIWANI,KAIRU,Titani,28.6964354,75.8815322
BHIWANI,LOHARU,Ahmedwas,28.4279477,75.8054759
BHIWANI,LOHARU,Alloudinpur,28.4279477,75.8054759
BHIWANI,LOHARU,Amirwas,28.4279477,75.8054759
BHIWANI,LOHARU,Baralu,28.4279477,75.8054759
BHIWANI,LOHARU,Bardu Chaina,28.4279477,75.8054759
BHIWANI,LOHARU,Bardu Dhirja,28.4279477,75.8054759
BHIWANI,LOHARU,Bardu Mugal,28.4279477,75.8054759
BHIWANI,LOHARU,Barwas,28.4279477,75.8054759
BHIWANI,LOHARU,Bisalwas,28.4279477,75.8054759
BHIWANI,LOHARU,Bithan,28.4279477,75.8054759
BHIWANI,LOHARU,Budhera,28.4279477,75.8054759
BHIWANI,LOHARU,Damkora,28.4279477,75.8054759
BHIWANI,LOHARU,Dhani Dhola,28.4279477,75.8054759
BHIWANI,LOHARU,Dhana Jogi,28.4279477,75.8054759
BHIWANI,LOHARU,Dhani Laxman,28.4279477,75.8054759
BHIWANI,LOHARU,Dhani Toda,28.4690974,75.8020745
BHIWANI,LOHARU,Dhigawa Jattan,28.4279477,75.8054759
BHIWANI,LOHARU,Dhigawa Shamiyan,28.4279477,75.8054759
BHIWANI,LOHARU,Fartiya Kehar,28.4279477,75.8054759
BHIWANI,LOHARU,Fartia Bhima,28.4279477,75.8054759
BHIWANI,LOHARU,Fartia Tal,28.4279477,75.8054759
BHIWANI,LOHARU,Gagarwas,28.4279477,75.8054759
BHIWANI,LOHARU,Gignow,28.4279477,75.8054759
BHIWANI,LOHARU,Gothra,28.4809907,75.7755502
BHIWANI,LOHARU,Jhanjhara Sheoran,28.4279477,75.8054759
BHIWANI,LOHARU,Jhanjhara Hasanpur,28.4279477,75.8054759
BHIWANI,LOHARU,Jhumpa Kalan,28.4279477,75.8054759
BHIWANI,LOHARU,Jhumpa Khurd,28.4279477,75.8054759
BHIWANI,LOHARU,Kharkari,28.4279477,75.8054759
BHIWANI,LOHARU,Bass Kural,28.4279477,75.8054759
BHIWANI,LOHARU,Kural,28.4279477,75.8054759
BHIWANI,LOHARU,Kushalpura,28.4806253,75.7684459
BHIWANI,LOHARU,Mohamad Nagar,28.4279477,75.8054759
BHIWANI,LOHARU,Nakipur,28.57489,75.738135
BHIWANI,LOHARU,Pahari,28.4279477,75.8054759
BHIWANI,LOHARU,Singhani,28.4279477,75.8054759
BHIWANI,LOHARU,Sohansra,28.4076689,75.8602621
BHIWANI,SIWANI,Bakhtawarpura,28.8241239,75.5956446
BHIWANI,SIWANI,Barwa,28.963376,75.6057324
BHIWANI,TOSHAM,Bhera,28.7799405,75.8282639
BHIWANI,SIWANI,Bidhwan,28.7610352,75.6035315
BHIWANI,SIWANI,Budhseli,28.8241239,75.5956446
BHIWANI,TOSHAM,Chanana,28.7799405,75.8282639
BHIWANI,TOSHAM,Dariayapur,28.7799405,75.8282639
BHIWANI,SIWANI,Devsar,28.8241239,75.5956446
BHIWANI,SIWANI,Dhani Balhara,28.8241239,75.5956446
BHIWANI,SIWANI,Dhani Bhakhra,28.8241239,75.5956446
BHIWANI,SIWANI,Dhani Dhirja,28.8241239,75.5956446
BHIWANI,SIWANI,Dhani Ramjas,28.8241239,75.5956446
BHIWANI,SIWANI,Dhani Silawali,28.8241239,75.5956446
BHIWANI,TOSHAM,Dhani Dariyapur,28.7799405,75.8282639
BHIWANI,SIWANI,Dhulkot,28.8241239,75.5956446
BHIWANI,SIWANI,Gadwa Kharkari,28.8241239,75.5956446
BHIWANI,SIWANI,Gaindawas,28.8241239,75.5956446
BHIWANI,SIWANI,Garwa,28.8241239,75.5956446
BHIWANI,SIWANI,Ghangala,28.8241239,75.5956446
BHIWANI,SIWANI,Gudha,28.8241239,75.5956446
BHIWANI,SIWANI,Gurera,28.919415,75.5118993
BHIWANI,SIWANI,Jhumpa Kalan,28.8241239,75.5956446
BHIWANI,SIWANI,Jhumpa Khurd,28.7746317,75.5269925
BHIWANI,SIWANI,Kalali,28.8241239,75.5956446
BHIWANI,SIWANI,Kalod,28.8241239,75.5956446
BHIWANI,SIWANI,Khera,28.8241239,75.5956446
BHIWANI,SIWANI,Kikral,28.8241239,75.5956446
BHIWANI,SIWANI,Lilus,28.8241239,75.5956446
BHIWANI,SIWANI,Mandholi Khurd,28.8241239,75.5956446
BHIWANI,SIWANI,Matani,28.8241239,75.5956446
BHIWANI,SIWANI,Mithi,28.8241239,75.5956446
BHIWANI,SIWANI,Mohila,28.8241239,75.5956446
BHIWANI,SIWANI,Morka,28.8241239,75.5956446
BHIWANI,SIWANI,Motipura,28.8241239,75.5956446
BHIWANI,SIWANI,Naloi,28.9439511,75.5353453
BHIWANI,SIWANI,Rupana,28.8241239,75.5956446
BHIWANI,SIWANI,Sainiwas,28.824572,75.5616703
BHIWANI,SIWANI,Sherpura,28.8241239,75.5956446
BHIWANI,SIWANI,Siwach,28.8241239,75.5956446
BHIWANI,SIWANI,Talwani,28.8241239,75.5956446
BHIWANI,TOSHAM,Alakhpura,28.7799405,75.8282639
BHIWANI,TOSHAM,Alampur,28.7799405,75.8282639
BHIWANI,TOSHAM,Badalwala,28.7799405,75.8282639
BHIWANI,TOSHAM,Baganwala,28.8746495,75.8855162
BHIWANI,TOSHAM,Bajina,28.7628029,75.9835265
BHIWANI,TOSHAM,Bhariwas,28.7799405,75.8282639
BHIWANI,TOSHAM,Bidola,28.7799405,75.8282639
BHIWANI,TOSHAM,Busan,28.7799405,75.8282639
BHIWANI,TOSHAM,Chhapar Jogiyan,28.7799405,75.8282639
BHIWANI,TOSHAM,Chhapar Rangran,28.8555396,75.8064399
BHIWANI,TOSHAM,Dadam,28.7799405,75.8282639
BHIWANI,TOSHAM,Dang Kalan,28.7799405,75.8282639
BHIWANI,TOSHAM,Devawas,28.7799405,75.8282639
BHIWANI,TOSHAM,Dang Khurd,28.7799405,75.8282639
BHIWANI,TOSHAM,Dhani Katwar,28.7799405,75.8282639
BHIWANI,TOSHAM,Dhani Mahu,28.7799405,75.8282639
BHIWANI,TOSHAM,Dhani Miran,28.7799405,75.8282639
BHIWANI,TOSHAM,Dhani Riwasa,28.7799405,75.8282639
BHIWANI,TOSHAM,Dhani Saral,28.7799405,75.8282639
BHIWANI,TOSHAM,Dharan,28.7799405,75.8282639
BHIWANI,TOSHAM,Dulheri,28.7799405,75.8282639
BHIWANI,TOSHAM,Garanpura Kalan,28.7799405,75.8282639
BHIWANI,TOSHAM,Garanpura Khurd,28.7799405,75.8282639
BHIWANI,TOSHAM,Hassan,28.7211601,75.7661012
BHIWANI,TOSHAM,Isharwal,28.7799405,75.8282639
BHIWANI,TOSHAM,Jainawas,28.7799405,75.8282639
BHIWANI,TOSHAM,Jhanwari,28.7799405,75.8282639
BHIWANI,TOSHAM,Jhully,28.7799405,75.8282639
BHIWANI,TOSHAM,Katwar,28.7799405,75.8282639
BHIWANI,TOSHAM,Khanak,28.7799405,75.8282639
BHIWANI,TOSHAM,Kharkari Makhwan,28.7799405,75.8282639
BHIWANI,TOSHAM,Kharkari Sohan,28.7799405,75.8282639
BHIWANI,TOSHAM,Khawa,28.7799405,75.8282639
BHIWANI,TOSHAM,Laxmanpura,28.7799405,75.8282639
BHIWANI,TOSHAM,Mandhan,28.7799405,75.8282639
BHIWANI,TOSHAM,Miran,28.8423347,75.738362
BHIWANI,TOSHAM,Nigana Kalan,28.7799405,75.8282639
BHIWANI,TOSHAM,Nigana Khurd,28.7799405,75.8282639
BHIWANI,TOSHAM,Patodi Kalan,28.7799405,75.8282639
BHIWANI,TOSHAM,Patodi Khurd,28.7799405,75.8282639
BHIWANI,TOSHAM,Pinjokhara,28.7799405,75.8282639
BHIWANI,TOSHAM,Riwasa,28.8213791,75.95297
BHIWANI,TOSHAM,Rodha,28.7799405,75.8282639
BHIWANI,TOSHAM,Sahlewala,28.7799405,75.8282639
BHIWANI,TOSHAM,Sandwa,28.7541047,75.8200743
BHIWANI,TOSHAM,Sagwan,28.7799405,75.8282639
BHIWANI,TOSHAM,Saral,28.8471161,75.8465118
BHIWANI,TOSHAM,Sidhan,28.7799405,75.8282639
BHIWANI,TOSHAM,Thilod,28.7799405,75.8282639
BHIWANI,TOSHAM,Tosham,28.8701972,75.9153045
FARIDABAD,BALLABGARH,Ahamdpur,28.2940728,77.3592238
FARIDABAD,TIGAON,Alipur,28.3508902,77.3965287
FARIDABAD,TIGAON,Arwa,28.3508902,77.3965287
FARIDABAD,BALLABGARH,Atali,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Aterna,28.2940728,77.3592238
FARIDABAD,TIGAON,Badrola,28.3508902,77.3965287
FARIDABAD,TIGAON,Bahadarpur,28.3508902,77.3965287
FARIDABAD,BALLABGARH,Bahbalpur,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Bhanakpur,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Bijopur,28.2940728,77.3592238
FARIDABAD,TIGAON,Bukharpur,28.3508902,77.3965287
FARIDABAD,TIGAON,Chandpur,28.3508902,77.3965287
FARIDABAD,BALLABGARH,Chhainsa,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Dayalpur,28.3000148,77.3896965
FARIDABAD,BALLABGARH,Deeg,28.2940728,77.3592238
FARIDABAD,TIGAON,Faizupur Khadar,28.3508902,77.3965287
FARIDABAD,BALLABGARH,Fatehpur Biloch,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Ferozepur Kalan,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Garkhera,28.2940728,77.3592238
FARIDABAD,TIGAON,Gharora,28.3508902,77.3965287
FARIDABAD,TIGAON,Ghurasan,28.3508902,77.3965287
FARIDABAD,BALLABGARH,Harphala,28.2761962,77.2640248
FARIDABAD,BALLABGARH,Hirapur,28.2940728,77.3592238
FARIDABAD,TIGAON,Immamudinpur,28.3508902,77.3965287
FARIDABAD,BALLABGARH,Jajru,28.2931207,77.3103002
FARIDABAD,BALLABGARH,Jawan,28.2940728,77.3592238
FARIDABAD,TIGAON,Junhera,28.3508902,77.3965287
FARIDABAD,BALLABGARH,Kabulpur Banger,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Karnera,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Khandawali,28.2940728,77.3592238
FARIDABAD,TIGAON,Kurali,28.3508902,77.3965287
FARIDABAD,BALLABGARH,Ladhiyapur,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Ladoli,28.2940728,77.3592238
FARIDABAD,TIGAON,Manjhawali,28.3508902,77.3965287
FARIDABAD,BALLABGARH,Mojpur,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Mohla,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Mohna,28.2228843,77.4447889
FARIDABAD,TIGAON,Mothuka,28.3508902,77.3965287
FARIDABAD,BALLABGARH,Nangla Jogian,28.2813319,77.2788403
FARIDABAD,BALLABGARH,Narhawali,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Naryala,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Panhera Kalan,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Panhera Khurd,28.2940728,77.3592238
FARIDABAD,TIGAON,Pehladpur Majra Badrola,28.3508902,77.3965287
FARIDABAD,BALLABGARH,Pehladpur Majra Deeg,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Piala,28.2940728,77.3592238
FARIDABAD,TIGAON,Raipur Kalan,28.3508902,77.3965287
FARIDABAD,BALLABGARH,Sagarpur,28.2940728,77.3592238
FARIDABAD,TIGAON,Sahupura Khadar,28.3508902,77.3965287
FARIDABAD,BALLABGARH,Samaypur,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Sikri,28.2940728,77.3592238
FARIDABAD,TIGAON,Shahjahanpur,28.3508902,77.3965287
FARIDABAD,BALLABGARH,Shahpur Kalan,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Shahpur Khurd,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Sikrona,28.3049134,77.2539914
FARIDABAD,BALLABGARH,Sunper,28.2940728,77.3592238
FARIDABAD,BALLABGARH,Zakopur,28.2940728,77.3592238
FARIDABAD,TIGAON,Bhuapur,28.3508902,77.3965287
FARIDABAD,TIGAON,Chirsi,28.3508902,77.3965287
FARIDABAD,FARIDABAD,Dadsiya,28.4031478,77.3105561
FARIDABAD,FARIDABAD,Dhauj,28.4031478,77.3105561
FARIDABAD,FARIDABAD,Fatehpur Tagga,28.4031478,77.3105561
FARIDABAD,FARIDABAD,Gothra Mohbatabad,28.4031478,77.3105561
